hour,price
0,-0.06
1,-0.06
2,-0.06
3,-0.06
4,-0.06
5,-0.06
6,-0.06
7,-0.06
8,-0.06
9,-0.06
10,-0.06
11,-0.06
12,-0.09
13,-0.1
14,-0.1
15,-0.11
16,-0.13
17,-0.16
18,-0.19
19,-0.21
20,-0.22
21,-0.22
22,-0.22
23,-0.22
